notification_id,channel,provider,failure_code,failure_reason,retry_count,final_status,timestamp
notif-249,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,2,FAILED,2026-05-17T10:26:55.599Z
notif-250,push,fcm,EXPIRED_TOKEN,expired_token,4,FAILED,2026-05-30T10:52:55.599Z
notif-251,in_app,in_app,DND_BLOCKED,dnd_blocked,1,FAILED,2026-05-21T13:11:55.599Z
notif-252,in_app,in_app,INVALID_TEMPLATE,invalid_template,4,FAILED,2026-04-20T11:17:55.599Z
notif-253,email,nodemailer,NETWORK_ERROR,network_error,5,FAILED,2026-05-21T19:09:55.599Z
notif-254,sms,twilio,DND_BLOCKED,dnd_blocked,2,FAILED,2026-05-14T09:09:55.599Z
notif-255,in_app,in_app,RATE_LIMITED,rate_limited,4,DLQ,2026-05-10T08:43:55.599Z
notif-256,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,1,DLQ,2026-05-09T09:05:55.599Z
notif-257,push,fcm,PROVIDER_TIMEOUT,provider_timeout,3,FAILED,2026-03-21T11:40:55.599Z
notif-258,push,fcm,DND_BLOCKED,dnd_blocked,1,FAILED,2026-04-01T10:03:55.599Z
notif-259,in_app,in_app,INVALID_TEMPLATE,invalid_template,3,FAILED,2026-05-02T09:13:55.599Z
notif-260,in_app,in_app,EXPIRED_TOKEN,expired_token,3,FAILED,2026-05-28T19:09:55.599Z
notif-261,in_app,in_app,DND_BLOCKED,dnd_blocked,1,FAILED,2026-04-23T11:33:55.599Z
notif-262,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,2,FAILED,2026-04-15T19:09:55.599Z
notif-263,sms,msg91,EXPIRED_TOKEN,expired_token,4,FAILED,2026-05-27T19:09:55.599Z
notif-264,email,nodemailer,NETWORK_ERROR,network_error,1,FAILED,2026-04-15T13:50:55.599Z
notif-265,push,fcm,DND_BLOCKED,dnd_blocked,5,FAILED,2026-06-09T12:48:55.599Z
notif-266,push,fcm,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-05-16T12:15:55.599Z
notif-267,email,nodemailer,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-04-30T13:38:55.599Z
notif-268,in_app,in_app,DND_BLOCKED,dnd_blocked,5,FAILED,2026-05-30T19:09:55.599Z
notif-269,push,fcm,NETWORK_ERROR,network_error,5,FAILED,2026-04-08T10:30:55.599Z
notif-270,push,fcm,PROVIDER_TIMEOUT,provider_timeout,2,FAILED,2026-04-14T08:24:55.599Z
notif-271,push,fcm,INVALID_RECIPIENT,invalid_recipient,4,DLQ,2026-05-18T12:37:55.599Z
notif-272,push,fcm,EXPIRED_TOKEN,expired_token,1,FAILED,2026-05-23T08:11:55.599Z
notif-273,push,fcm,RATE_LIMITED,rate_limited,5,FAILED,2026-05-23T12:39:55.599Z
notif-274,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,3,FAILED,2026-05-30T09:16:55.599Z
notif-275,sms,twilio,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-05-24T10:30:55.599Z
notif-276,email,nodemailer,INVALID_TEMPLATE,invalid_template,3,FAILED,2026-03-24T13:45:55.599Z
notif-277,in_app,in_app,EXPIRED_TOKEN,expired_token,5,DLQ,2026-05-20T09:28:55.599Z
notif-278,email,nodemailer,RATE_LIMITED,rate_limited,5,FAILED,2026-05-01T13:35:55.599Z
notif-279,in_app,in_app,EXPIRED_TOKEN,expired_token,5,FAILED,2026-05-22T08:29:55.599Z
notif-280,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,3,DLQ,2026-04-05T12:23:55.599Z
notif-281,push,fcm,EXPIRED_TOKEN,expired_token,1,DLQ,2026-04-27T10:34:55.599Z
notif-282,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,1,FAILED,2026-06-03T12:17:55.599Z
notif-283,sms,msg91,PROVIDER_TIMEOUT,provider_timeout,1,DLQ,2026-04-13T12:44:55.599Z
notif-284,in_app,in_app,NETWORK_ERROR,network_error,5,DLQ,2026-05-27T08:03:55.599Z
notif-285,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,1,FAILED,2026-06-13T19:09:55.599Z
notif-286,in_app,in_app,DND_BLOCKED,dnd_blocked,5,DLQ,2026-05-26T11:14:55.599Z
notif-287,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-04-08T10:49:55.599Z
notif-288,in_app,in_app,RATE_LIMITED,rate_limited,2,FAILED,2026-05-05T09:16:55.599Z
notif-289,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-05-24T11:40:55.599Z
notif-290,in_app,in_app,RATE_LIMITED,rate_limited,3,DLQ,2026-04-10T13:07:55.599Z
notif-291,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,3,DLQ,2026-03-27T10:47:55.600Z
notif-292,sms,msg91,EXPIRED_TOKEN,expired_token,3,FAILED,2026-03-21T10:22:55.600Z
notif-293,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,2,DLQ,2026-06-02T11:25:55.600Z
notif-294,in_app,in_app,NETWORK_ERROR,network_error,3,DLQ,2026-03-26T08:30:55.600Z
notif-295,push,fcm,RATE_LIMITED,rate_limited,4,FAILED,2026-05-04T12:59:55.600Z
notif-296,push,fcm,EXPIRED_TOKEN,expired_token,3,FAILED,2026-06-08T08:36:55.600Z
notif-297,push,fcm,NETWORK_ERROR,network_error,2,FAILED,2026-05-18T08:45:55.600Z
notif-298,in_app,in_app,EXPIRED_TOKEN,expired_token,4,FAILED,2026-04-15T10:29:55.600Z
notif-299,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,5,FAILED,2026-05-29T13:01:55.600Z
notif-300,sms,twilio,PROVIDER_TIMEOUT,provider_timeout,2,DLQ,2026-06-13T08:41:55.600Z
notif-301,push,fcm,INVALID_TEMPLATE,invalid_template,4,FAILED,2026-06-10T13:48:55.600Z
notif-302,push,fcm,PROVIDER_TIMEOUT,provider_timeout,2,FAILED,2026-05-30T19:09:55.600Z
notif-303,in_app,in_app,INVALID_TEMPLATE,invalid_template,1,FAILED,2026-05-15T11:56:55.600Z
notif-304,email,nodemailer,RATE_LIMITED,rate_limited,5,DLQ,2026-05-22T08:26:55.600Z
notif-305,in_app,in_app,DND_BLOCKED,dnd_blocked,3,FAILED,2026-03-22T11:40:55.600Z
notif-306,in_app,in_app,NETWORK_ERROR,network_error,4,DLQ,2026-06-06T12:16:55.600Z
notif-307,in_app,in_app,EXPIRED_TOKEN,expired_token,5,DLQ,2026-04-26T08:49:55.600Z
notif-308,push,fcm,RATE_LIMITED,rate_limited,3,FAILED,2026-04-22T08:38:55.600Z
notif-309,sms,twilio,EXPIRED_TOKEN,expired_token,1,FAILED,2026-06-03T08:49:55.600Z
notif-310,push,fcm,INVALID_TEMPLATE,invalid_template,5,FAILED,2026-03-26T19:09:55.600Z
notif-311,in_app,in_app,INVALID_TEMPLATE,invalid_template,1,FAILED,2026-05-15T10:35:55.600Z
notif-312,in_app,in_app,EXPIRED_TOKEN,expired_token,4,FAILED,2026-04-06T09:25:55.600Z
notif-313,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,5,DLQ,2026-06-10T10:56:55.600Z
notif-314,push,fcm,NETWORK_ERROR,network_error,3,DLQ,2026-04-30T12:02:55.600Z
notif-315,push,fcm,INVALID_RECIPIENT,invalid_recipient,5,FAILED,2026-05-29T11:29:55.600Z
notif-316,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,5,FAILED,2026-04-21T12:59:55.600Z
notif-317,in_app,in_app,PROVIDER_TIMEOUT,provider_timeout,1,FAILED,2026-05-12T08:43:55.600Z
notif-318,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-04-07T10:41:55.600Z
notif-319,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,5,FAILED,2026-05-01T08:41:55.600Z
notif-320,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,5,DLQ,2026-05-12T19:09:55.600Z
notif-321,email,nodemailer,EXPIRED_TOKEN,expired_token,3,FAILED,2026-05-18T19:09:55.600Z
notif-322,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,1,FAILED,2026-04-01T09:00:55.600Z
notif-323,push,fcm,NETWORK_ERROR,network_error,2,FAILED,2026-04-30T13:24:55.600Z
notif-324,push,fcm,PROVIDER_TIMEOUT,provider_timeout,2,FAILED,2026-03-19T19:09:55.600Z
notif-325,push,fcm,INVALID_RECIPIENT,invalid_recipient,3,FAILED,2026-03-23T12:30:55.600Z
notif-326,in_app,in_app,NETWORK_ERROR,network_error,2,FAILED,2026-03-29T08:37:55.600Z
notif-327,sms,twilio,DND_BLOCKED,dnd_blocked,5,FAILED,2026-04-07T11:18:55.600Z
notif-328,sms,twilio,PROVIDER_TIMEOUT,provider_timeout,2,FAILED,2026-05-19T19:09:55.600Z
notif-329,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,2,FAILED,2026-04-28T11:19:55.600Z
notif-330,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,1,DLQ,2026-05-03T12:48:55.600Z
notif-331,in_app,in_app,RATE_LIMITED,rate_limited,4,DLQ,2026-04-27T19:09:55.600Z
notif-332,email,nodemailer,RATE_LIMITED,rate_limited,3,FAILED,2026-06-08T19:09:55.600Z
notif-333,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,3,FAILED,2026-05-15T08:01:55.600Z
notif-334,in_app,in_app,RATE_LIMITED,rate_limited,3,FAILED,2026-03-30T10:15:55.600Z
notif-335,sms,twilio,NETWORK_ERROR,network_error,4,FAILED,2026-04-08T10:36:55.600Z
notif-336,sms,twilio,INVALID_TEMPLATE,invalid_template,1,FAILED,2026-03-28T12:19:55.600Z
notif-337,email,nodemailer,DND_BLOCKED,dnd_blocked,4,DLQ,2026-04-20T19:09:55.600Z
notif-338,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,4,FAILED,2026-05-05T13:11:55.600Z
notif-339,in_app,in_app,INVALID_TEMPLATE,invalid_template,5,DLQ,2026-04-01T11:33:55.600Z
notif-340,in_app,in_app,EXPIRED_TOKEN,expired_token,3,FAILED,2026-05-07T12:56:55.600Z
notif-341,email,nodemailer,RATE_LIMITED,rate_limited,1,DLQ,2026-06-04T10:03:55.600Z
notif-342,email,nodemailer,DND_BLOCKED,dnd_blocked,1,DLQ,2026-04-05T09:34:55.600Z
notif-343,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,2,DLQ,2026-04-29T08:23:55.600Z
notif-344,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,5,FAILED,2026-05-22T10:42:55.600Z
notif-345,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,5,FAILED,2026-05-18T13:29:55.600Z
notif-346,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,1,FAILED,2026-06-02T09:19:55.600Z
notif-347,email,nodemailer,RATE_LIMITED,rate_limited,2,DLQ,2026-06-04T13:57:55.600Z
notif-348,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,3,FAILED,2026-06-01T08:17:55.600Z
notif-349,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,5,DLQ,2026-06-15T09:19:55.600Z
notif-350,in_app,in_app,NETWORK_ERROR,network_error,2,FAILED,2026-06-11T12:16:55.600Z
notif-351,sms,twilio,INVALID_TEMPLATE,invalid_template,1,FAILED,2026-05-25T19:09:55.600Z
notif-352,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,1,FAILED,2026-05-20T13:50:55.600Z
notif-353,push,fcm,EXPIRED_TOKEN,expired_token,5,FAILED,2026-04-08T19:09:55.600Z
notif-354,email,nodemailer,EXPIRED_TOKEN,expired_token,5,FAILED,2026-04-20T11:18:55.600Z
notif-355,sms,msg91,INVALID_RECIPIENT,invalid_recipient,2,DLQ,2026-06-03T11:30:55.600Z
notif-356,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,3,DLQ,2026-04-19T10:44:55.600Z
notif-357,sms,twilio,RATE_LIMITED,rate_limited,3,DLQ,2026-03-21T11:03:55.600Z
notif-358,in_app,in_app,RATE_LIMITED,rate_limited,4,FAILED,2026-04-12T10:23:55.600Z
notif-359,sms,msg91,INVALID_TEMPLATE,invalid_template,5,FAILED,2026-04-01T13:17:55.600Z
notif-360,in_app,in_app,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-06-10T12:51:55.600Z
notif-361,email,nodemailer,DND_BLOCKED,dnd_blocked,2,FAILED,2026-04-15T12:39:55.600Z
notif-362,in_app,in_app,EXPIRED_TOKEN,expired_token,5,FAILED,2026-04-16T08:01:55.600Z
notif-363,sms,msg91,DND_BLOCKED,dnd_blocked,3,FAILED,2026-04-05T08:29:55.600Z
notif-364,sms,msg91,EXPIRED_TOKEN,expired_token,5,FAILED,2026-06-11T09:49:55.600Z
notif-365,sms,msg91,NETWORK_ERROR,network_error,5,DLQ,2026-03-30T12:17:55.600Z
notif-366,push,fcm,INVALID_TEMPLATE,invalid_template,1,DLQ,2026-05-05T09:48:55.600Z
notif-367,sms,twilio,INVALID_TEMPLATE,invalid_template,3,FAILED,2026-05-07T12:31:55.600Z
notif-368,in_app,in_app,NETWORK_ERROR,network_error,2,DLQ,2026-06-13T19:09:55.600Z
notif-369,sms,twilio,INVALID_RECIPIENT,invalid_recipient,2,FAILED,2026-06-06T11:16:55.600Z
notif-370,in_app,in_app,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-05-31T19:09:55.600Z
notif-371,email,nodemailer,RATE_LIMITED,rate_limited,1,FAILED,2026-04-14T10:34:55.600Z
notif-372,sms,msg91,NETWORK_ERROR,network_error,4,FAILED,2026-06-08T10:15:55.600Z
notif-373,push,fcm,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-05-23T13:41:55.600Z
notif-374,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,5,FAILED,2026-05-18T12:06:55.600Z
notif-375,sms,twilio,DND_BLOCKED,dnd_blocked,2,FAILED,2026-06-08T19:09:55.600Z
notif-376,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,1,DLQ,2026-06-09T12:23:55.600Z
notif-377,in_app,in_app,NETWORK_ERROR,network_error,3,FAILED,2026-05-18T09:56:55.600Z
notif-378,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,2,FAILED,2026-03-29T12:09:55.600Z
notif-379,in_app,in_app,RATE_LIMITED,rate_limited,5,FAILED,2026-05-18T11:21:55.600Z
notif-380,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,4,DLQ,2026-04-18T11:17:55.600Z
notif-381,email,nodemailer,RATE_LIMITED,rate_limited,3,DLQ,2026-04-18T10:08:55.600Z
notif-382,sms,msg91,INVALID_TEMPLATE,invalid_template,3,FAILED,2026-03-24T13:51:55.600Z
notif-383,sms,msg91,NETWORK_ERROR,network_error,2,FAILED,2026-06-12T08:37:55.600Z
notif-384,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,1,DLQ,2026-04-16T19:09:55.600Z
notif-385,push,fcm,INVALID_TEMPLATE,invalid_template,3,FAILED,2026-04-19T10:29:55.600Z
notif-386,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-06-14T19:09:55.600Z
notif-387,push,fcm,PROVIDER_TIMEOUT,provider_timeout,1,DLQ,2026-04-13T09:19:55.600Z
notif-388,sms,twilio,EXPIRED_TOKEN,expired_token,5,FAILED,2026-06-14T09:09:55.600Z
notif-389,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,5,FAILED,2026-06-09T09:24:55.600Z
notif-390,in_app,in_app,PROVIDER_TIMEOUT,provider_timeout,5,FAILED,2026-05-30T13:28:55.600Z
notif-391,in_app,in_app,NETWORK_ERROR,network_error,2,DLQ,2026-03-22T11:03:55.600Z
notif-392,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-04-24T08:42:55.600Z
notif-393,sms,twilio,PROVIDER_TIMEOUT,provider_timeout,5,DLQ,2026-04-08T08:48:55.600Z
notif-394,sms,twilio,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-04-11T08:16:55.600Z
notif-395,sms,msg91,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-05-28T08:04:55.600Z
notif-396,push,fcm,NETWORK_ERROR,network_error,5,FAILED,2026-04-22T13:14:55.600Z
notif-397,email,nodemailer,EXPIRED_TOKEN,expired_token,1,FAILED,2026-05-21T19:09:55.600Z
notif-398,sms,twilio,PROVIDER_TIMEOUT,provider_timeout,5,FAILED,2026-03-19T11:08:55.600Z
notif-399,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,4,DLQ,2026-05-29T10:50:55.600Z
notif-400,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,2,DLQ,2026-05-19T12:56:55.600Z
notif-401,in_app,in_app,RATE_LIMITED,rate_limited,3,FAILED,2026-05-22T11:50:55.600Z
notif-402,email,nodemailer,INVALID_TEMPLATE,invalid_template,5,FAILED,2026-05-25T11:45:55.600Z
notif-403,push,fcm,INVALID_RECIPIENT,invalid_recipient,4,DLQ,2026-03-30T10:31:55.600Z
notif-404,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,5,DLQ,2026-05-08T19:09:55.600Z
notif-405,push,fcm,NETWORK_ERROR,network_error,4,DLQ,2026-05-03T19:09:55.600Z
notif-406,in_app,in_app,NETWORK_ERROR,network_error,4,FAILED,2026-05-07T10:55:55.600Z
notif-407,email,nodemailer,INVALID_TEMPLATE,invalid_template,5,DLQ,2026-05-12T19:09:55.600Z
notif-408,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-04-17T11:08:55.600Z
notif-409,sms,msg91,EXPIRED_TOKEN,expired_token,2,FAILED,2026-05-26T08:49:55.600Z
notif-410,push,fcm,INVALID_RECIPIENT,invalid_recipient,2,FAILED,2026-04-15T08:10:55.600Z
notif-411,push,fcm,PROVIDER_TIMEOUT,provider_timeout,1,FAILED,2026-03-20T12:05:55.600Z
notif-412,sms,twilio,RATE_LIMITED,rate_limited,5,FAILED,2026-05-28T09:12:55.600Z
notif-413,push,fcm,INVALID_TEMPLATE,invalid_template,5,FAILED,2026-05-17T08:55:55.600Z
notif-414,push,fcm,NETWORK_ERROR,network_error,3,FAILED,2026-03-18T13:49:55.600Z
notif-415,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,3,FAILED,2026-05-19T12:20:55.600Z
notif-416,sms,twilio,EXPIRED_TOKEN,expired_token,5,DLQ,2026-03-23T19:09:55.600Z
notif-417,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-03-28T10:55:55.600Z
notif-418,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,1,FAILED,2026-03-21T19:09:55.600Z
notif-419,sms,msg91,EXPIRED_TOKEN,expired_token,5,FAILED,2026-06-06T10:25:55.600Z
notif-420,push,fcm,DND_BLOCKED,dnd_blocked,1,FAILED,2026-04-16T10:13:55.600Z
notif-421,sms,msg91,RATE_LIMITED,rate_limited,3,DLQ,2026-06-01T09:43:55.600Z
notif-422,in_app,in_app,INVALID_TEMPLATE,invalid_template,3,DLQ,2026-05-20T12:35:55.600Z
notif-423,email,nodemailer,RATE_LIMITED,rate_limited,1,FAILED,2026-06-11T19:09:55.600Z
notif-424,sms,twilio,EXPIRED_TOKEN,expired_token,2,DLQ,2026-04-01T19:09:55.600Z
notif-425,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,5,FAILED,2026-05-08T11:52:55.600Z
notif-426,push,fcm,NETWORK_ERROR,network_error,2,FAILED,2026-04-01T12:46:55.600Z
notif-427,push,fcm,DND_BLOCKED,dnd_blocked,2,DLQ,2026-05-19T08:48:55.600Z
notif-428,push,fcm,RATE_LIMITED,rate_limited,3,FAILED,2026-04-14T12:30:55.600Z
notif-429,email,nodemailer,RATE_LIMITED,rate_limited,1,DLQ,2026-05-07T08:19:55.600Z
notif-430,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,5,FAILED,2026-03-22T08:41:55.600Z
notif-431,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-06-13T11:03:55.600Z
notif-432,sms,msg91,INVALID_TEMPLATE,invalid_template,3,DLQ,2026-04-15T08:48:55.600Z
notif-433,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,3,FAILED,2026-05-04T08:09:55.600Z
notif-434,push,fcm,DND_BLOCKED,dnd_blocked,2,FAILED,2026-04-17T19:09:55.600Z
notif-435,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,3,FAILED,2026-03-25T11:35:55.600Z
notif-436,in_app,in_app,RATE_LIMITED,rate_limited,2,FAILED,2026-04-16T19:09:55.600Z
notif-437,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,2,FAILED,2026-03-25T09:13:55.600Z
notif-438,sms,twilio,EXPIRED_TOKEN,expired_token,5,FAILED,2026-04-08T19:09:55.600Z
notif-439,in_app,in_app,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-05-12T09:26:55.600Z
notif-440,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,1,FAILED,2026-04-13T11:28:55.600Z
notif-441,push,fcm,RATE_LIMITED,rate_limited,1,FAILED,2026-05-04T08:21:55.600Z
notif-442,push,fcm,RATE_LIMITED,rate_limited,1,FAILED,2026-06-10T11:35:55.600Z
notif-443,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,3,FAILED,2026-04-02T08:13:55.600Z
notif-444,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,2,FAILED,2026-05-23T11:07:55.600Z
notif-445,in_app,in_app,EXPIRED_TOKEN,expired_token,3,FAILED,2026-04-24T12:34:55.600Z
notif-446,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,5,FAILED,2026-05-11T10:49:55.600Z
notif-447,sms,twilio,DND_BLOCKED,dnd_blocked,4,FAILED,2026-06-15T08:41:55.600Z
notif-448,sms,msg91,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-04-06T09:50:55.600Z
notif-449,push,fcm,EXPIRED_TOKEN,expired_token,1,FAILED,2026-05-14T12:31:55.600Z
notif-450,in_app,in_app,DND_BLOCKED,dnd_blocked,1,FAILED,2026-03-19T13:22:55.600Z
notif-451,in_app,in_app,DND_BLOCKED,dnd_blocked,4,DLQ,2026-05-14T19:09:55.600Z
notif-452,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,1,DLQ,2026-05-22T12:29:55.600Z
notif-453,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,5,FAILED,2026-04-22T08:16:55.600Z
notif-454,email,nodemailer,EXPIRED_TOKEN,expired_token,1,FAILED,2026-06-01T10:14:55.600Z
notif-455,sms,msg91,NETWORK_ERROR,network_error,1,FAILED,2026-04-12T10:48:55.600Z
notif-456,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,1,DLQ,2026-05-28T12:58:55.600Z
notif-457,push,fcm,EXPIRED_TOKEN,expired_token,4,DLQ,2026-06-10T19:09:55.600Z
notif-458,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,3,FAILED,2026-05-27T13:30:55.600Z
notif-459,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-06-09T08:36:55.600Z
notif-460,in_app,in_app,INVALID_TEMPLATE,invalid_template,3,DLQ,2026-06-05T11:44:55.600Z
notif-461,sms,msg91,PROVIDER_TIMEOUT,provider_timeout,2,FAILED,2026-03-31T19:09:55.600Z
notif-462,push,fcm,PROVIDER_TIMEOUT,provider_timeout,1,FAILED,2026-04-23T19:09:55.600Z
notif-463,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,5,FAILED,2026-04-06T11:32:55.600Z
notif-464,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,1,FAILED,2026-03-20T10:47:55.600Z
notif-465,sms,msg91,NETWORK_ERROR,network_error,2,DLQ,2026-04-04T10:10:55.600Z
notif-466,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,5,FAILED,2026-03-21T10:54:55.600Z
notif-467,sms,twilio,INVALID_TEMPLATE,invalid_template,2,DLQ,2026-04-27T12:43:55.600Z
notif-468,in_app,in_app,INVALID_TEMPLATE,invalid_template,3,FAILED,2026-03-31T10:21:55.600Z
notif-469,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,1,DLQ,2026-05-23T09:20:55.600Z
notif-470,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,3,FAILED,2026-03-21T10:48:55.600Z
notif-471,sms,twilio,DND_BLOCKED,dnd_blocked,4,DLQ,2026-03-31T19:09:55.600Z
notif-472,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,3,DLQ,2026-06-02T13:57:55.600Z
notif-473,push,fcm,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-03-26T10:04:55.600Z
notif-474,in_app,in_app,NETWORK_ERROR,network_error,1,FAILED,2026-05-23T19:09:55.600Z
notif-475,sms,twilio,EXPIRED_TOKEN,expired_token,1,FAILED,2026-04-17T13:24:55.600Z
notif-476,in_app,in_app,NETWORK_ERROR,network_error,4,FAILED,2026-03-24T09:19:55.600Z
notif-477,in_app,in_app,DND_BLOCKED,dnd_blocked,1,FAILED,2026-04-09T13:28:55.600Z
notif-478,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-05-02T12:44:55.600Z
notif-479,sms,twilio,PROVIDER_TIMEOUT,provider_timeout,1,FAILED,2026-06-05T10:14:55.600Z
notif-480,push,fcm,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-05-20T09:21:55.600Z
notif-481,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-06-11T10:36:55.600Z
notif-482,in_app,in_app,RATE_LIMITED,rate_limited,3,DLQ,2026-06-14T12:54:55.600Z
notif-483,in_app,in_app,DND_BLOCKED,dnd_blocked,1,DLQ,2026-04-24T12:05:55.600Z
notif-484,sms,msg91,EXPIRED_TOKEN,expired_token,2,FAILED,2026-05-01T19:09:55.600Z
notif-485,sms,twilio,NETWORK_ERROR,network_error,1,FAILED,2026-04-29T19:09:55.600Z
notif-486,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,2,DLQ,2026-04-11T09:20:55.600Z
notif-487,sms,msg91,INVALID_TEMPLATE,invalid_template,3,FAILED,2026-04-04T11:27:55.600Z
notif-488,email,nodemailer,EXPIRED_TOKEN,expired_token,1,FAILED,2026-04-15T19:09:55.600Z
notif-489,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,5,FAILED,2026-05-18T12:01:55.600Z
notif-490,in_app,in_app,NETWORK_ERROR,network_error,2,DLQ,2026-04-12T09:22:55.600Z
notif-491,in_app,in_app,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-05-13T09:15:55.600Z
notif-492,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,5,FAILED,2026-05-10T09:58:55.600Z
notif-493,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,1,FAILED,2026-06-06T10:24:55.600Z
notif-494,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,3,FAILED,2026-04-21T10:19:55.600Z
notif-495,push,fcm,INVALID_RECIPIENT,invalid_recipient,1,DLQ,2026-03-26T08:18:55.600Z
