event_id,event_type,user_id,timestamp,priority,source_system,channel_preference,status
EVT-1781550595269-240,MKTX-003,user-1355,2026-05-19T13:02:55.269Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595269-241,TXNX-003,user-8118,2026-06-12T19:09:55.269Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595269-242,RISK-002,user-4554,2026-06-11T12:19:55.269Z,1,trading_engine,push,FAILED
EVT-1781550595269-243,RISK-002,user-4464,2026-06-03T09:28:55.269Z,1,trading_engine,email,FAILED
EVT-1781550595269-244,REGX-005,user-586,2026-06-01T19:09:55.269Z,3,trading_engine,push,FAILED
EVT-1781550595269-245,SIPX-002,user-2541,2026-05-17T08:10:55.269Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595269-246,TXNX-002,user-814,2026-05-24T12:52:55.269Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595269-247,SIPX-005,user-7099,2026-05-24T09:43:55.269Z,3,trading_engine,sms,DELIVERED
EVT-1781550595269-248,TXNX-004,user-5360,2026-06-04T12:38:55.269Z,2,trading_engine,email,DELIVERED
EVT-1781550595269-249,MKTX-003,user-6876,2026-06-07T09:28:55.269Z,3,trading_engine,push,DELIVERED
EVT-1781550595269-250,SIPX-004,user-5851,2026-06-07T19:09:55.269Z,3,trading_engine,email,DELIVERED
EVT-1781550595269-251,RISK-002,user-3855,2026-06-10T10:24:55.269Z,1,trading_engine,sms,DELIVERED
EVT-1781550595269-252,MKTX-002,user-7185,2026-05-31T11:07:55.269Z,3,trading_engine,whatsapp,FAILED
EVT-1781550595269-253,TXNX-003,user-9227,2026-06-07T11:22:55.269Z,2,trading_engine,push,DELIVERED
EVT-1781550595269-254,RISK-005,user-3640,2026-05-28T11:52:55.269Z,3,trading_engine,email,DELIVERED
EVT-1781550595269-255,SIPX-003,user-5431,2026-05-23T10:41:55.269Z,3,trading_engine,push,DELIVERED
EVT-1781550595269-256,TXNX-004,user-4628,2026-05-23T11:51:55.269Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595269-257,TXNX-005,user-1664,2026-06-02T09:43:55.269Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595269-258,TXNX-003,user-8684,2026-06-04T09:03:55.269Z,2,trading_engine,push,DELIVERED
EVT-1781550595269-259,REGX-005,user-2949,2026-05-31T11:44:55.269Z,3,trading_engine,push,FAILED
EVT-1781550595269-260,TXNX-004,user-3620,2026-05-22T09:13:55.269Z,2,trading_engine,push,DELIVERED
EVT-1781550595269-261,TXNX-005,user-9156,2026-06-10T13:36:55.269Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595269-262,RISK-001,user-9335,2026-05-19T11:36:55.269Z,1,trading_engine,sms,DELIVERED
EVT-1781550595269-263,TXNX-004,user-9453,2026-05-25T12:58:55.269Z,2,trading_engine,push,DELIVERED
EVT-1781550595269-264,REGX-005,user-8210,2026-06-10T19:09:55.269Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595269-265,TXNX-005,user-1620,2026-05-24T08:45:55.269Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595269-266,TXNX-004,user-466,2026-06-12T19:09:55.269Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595269-267,TXNX-004,user-6604,2026-06-11T08:50:55.269Z,2,trading_engine,push,CAPPED
EVT-1781550595269-268,RISK-005,user-6261,2026-06-04T08:39:55.269Z,3,trading_engine,whatsapp,CAPPED
EVT-1781550595269-269,RISK-005,user-513,2026-06-06T11:04:55.269Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595269-270,TXNX-005,user-7704,2026-05-29T10:40:55.269Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595269-271,SIPX-005,user-3138,2026-06-12T10:07:55.269Z,3,trading_engine,sms,CAPPED
EVT-1781550595269-272,SIPX-003,user-4260,2026-05-21T10:34:55.269Z,3,trading_engine,sms,CAPPED
EVT-1781550595269-273,TXNX-003,user-6844,2026-05-17T12:11:55.269Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595269-274,MKTX-002,user-4300,2026-06-06T10:50:55.269Z,3,trading_engine,email,DELIVERED
EVT-1781550595269-275,TXNX-001,user-7884,2026-05-24T13:52:55.269Z,2,trading_engine,email,DELIVERED
EVT-1781550595269-276,TXNX-003,user-5153,2026-06-15T08:59:55.269Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595269-277,REGX-003,user-4401,2026-06-10T19:09:55.269Z,3,trading_engine,sms,DELIVERED
EVT-1781550595269-278,SIPX-005,user-6740,2026-06-06T19:09:55.269Z,3,trading_engine,push,DELIVERED
EVT-1781550595269-279,MKTX-002,user-7668,2026-05-24T08:54:55.269Z,3,trading_engine,sms,DELIVERED
EVT-1781550595269-280,SIPX-003,user-9678,2026-05-20T12:16:55.269Z,3,trading_engine,in_app,DND
EVT-1781550595269-281,TXNX-002,user-1789,2026-06-02T12:11:55.269Z,2,trading_engine,sms,DELIVERED
EVT-1781550595269-282,TXNX-004,user-8891,2026-06-12T13:57:55.269Z,2,trading_engine,sms,DELIVERED
EVT-1781550595269-283,REGX-004,user-2034,2026-05-25T12:07:55.269Z,3,trading_engine,push,DELIVERED
EVT-1781550595269-284,TXNX-005,user-7658,2026-05-24T09:09:55.269Z,2,trading_engine,in_app,DND
EVT-1781550595269-285,REGX-004,user-782,2026-05-25T08:49:55.269Z,3,trading_engine,push,CAPPED
EVT-1781550595269-286,TXNX-002,user-8349,2026-05-29T11:23:55.269Z,2,trading_engine,email,CAPPED
EVT-1781550595269-287,MKTX-004,user-2496,2026-05-30T10:50:55.269Z,3,trading_engine,sms,DELIVERED
EVT-1781550595269-288,RISK-001,user-8370,2026-06-05T13:46:55.269Z,1,trading_engine,whatsapp,DND
EVT-1781550595269-289,MKTX-004,user-745,2026-05-23T08:58:55.269Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595269-290,TXNX-003,user-4827,2026-06-04T19:09:55.269Z,2,trading_engine,sms,DELIVERED
EVT-1781550595269-291,TXNX-004,user-9323,2026-06-05T11:09:55.269Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595269-292,RISK-002,user-6263,2026-06-03T09:45:55.269Z,1,trading_engine,email,DELIVERED
EVT-1781550595269-293,TXNX-002,user-6375,2026-06-06T08:02:55.269Z,2,trading_engine,email,DND
EVT-1781550595269-294,TXNX-005,user-9041,2026-06-04T19:09:55.269Z,2,trading_engine,email,FAILED
EVT-1781550595269-295,RISK-002,user-8908,2026-05-20T10:31:55.269Z,1,trading_engine,push,DELIVERED
EVT-1781550595269-296,TXNX-005,user-1478,2026-05-29T10:28:55.269Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595269-297,TXNX-001,user-615,2026-05-28T08:09:55.269Z,2,trading_engine,email,FAILED
EVT-1781550595269-298,TXNX-003,user-342,2026-05-18T13:37:55.269Z,2,trading_engine,sms,DND
EVT-1781550595269-299,TXNX-002,user-5901,2026-06-06T13:11:55.269Z,2,trading_engine,in_app,DND
EVT-1781550595269-300,TXNX-004,user-1673,2026-05-28T12:22:55.269Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595269-301,MKTX-005,user-1297,2026-05-26T08:19:55.269Z,3,trading_engine,push,DND
EVT-1781550595269-302,SIPX-002,user-7221,2026-06-07T12:09:55.269Z,3,trading_engine,push,DELIVERED
EVT-1781550595269-303,TXNX-002,user-1538,2026-05-23T11:05:55.269Z,2,trading_engine,email,DELIVERED
EVT-1781550595269-304,RISK-003,user-9107,2026-06-08T19:09:55.269Z,1,trading_engine,sms,CAPPED
EVT-1781550595269-305,TXNX-005,user-624,2026-06-11T12:42:55.269Z,2,trading_engine,email,DELIVERED
EVT-1781550595269-306,RISK-002,user-5007,2026-06-13T19:09:55.269Z,1,trading_engine,push,DELIVERED
EVT-1781550595269-307,RISK-001,user-2119,2026-05-26T08:03:55.269Z,1,trading_engine,sms,DELIVERED
EVT-1781550595269-308,TXNX-003,user-9076,2026-05-30T08:50:55.269Z,2,trading_engine,in_app,DND
EVT-1781550595269-309,TXNX-002,user-6656,2026-06-09T09:10:55.269Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595269-310,TXNX-005,user-2327,2026-06-08T11:29:55.269Z,2,trading_engine,push,DELIVERED
EVT-1781550595269-311,SIPX-003,user-584,2026-06-12T09:38:55.269Z,3,trading_engine,push,DELIVERED
EVT-1781550595269-312,RISK-002,user-6012,2026-05-21T11:06:55.269Z,1,trading_engine,sms,DELIVERED
EVT-1781550595269-313,TXNX-003,user-8367,2026-05-23T19:09:55.269Z,2,trading_engine,email,FAILED
EVT-1781550595269-314,TXNX-005,user-4935,2026-05-23T11:36:55.269Z,2,trading_engine,push,DND
EVT-1781550595269-315,SIPX-001,user-9148,2026-06-09T10:35:55.269Z,3,trading_engine,whatsapp,FAILED
EVT-1781550595269-316,RISK-002,user-7908,2026-05-25T09:38:55.269Z,1,trading_engine,email,FAILED
EVT-1781550595269-317,TXNX-001,user-539,2026-06-01T12:58:55.269Z,2,trading_engine,push,DELIVERED
EVT-1781550595269-318,TXNX-005,user-7842,2026-05-27T08:27:55.269Z,2,trading_engine,sms,DELIVERED
EVT-1781550595269-319,TXNX-003,user-4271,2026-06-09T08:38:55.269Z,2,trading_engine,push,DND
EVT-1781550595269-320,TXNX-004,user-8548,2026-06-11T10:47:55.269Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595269-321,RISK-005,user-2027,2026-05-23T10:47:55.269Z,3,trading_engine,sms,DELIVERED
EVT-1781550595269-322,TXNX-002,user-3712,2026-06-12T12:36:55.269Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595269-323,RISK-002,user-7108,2026-06-06T13:40:55.269Z,1,trading_engine,in_app,DELIVERED
EVT-1781550595269-324,TXNX-003,user-1528,2026-06-05T08:43:55.269Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595269-325,MKTX-002,user-1702,2026-06-10T10:13:55.269Z,3,trading_engine,email,CAPPED
EVT-1781550595269-326,RISK-005,user-6969,2026-06-07T12:22:55.269Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595269-327,TXNX-005,user-5221,2026-06-15T11:14:55.269Z,2,trading_engine,sms,FAILED
EVT-1781550595269-328,TXNX-001,user-8568,2026-05-18T08:38:55.269Z,2,trading_engine,sms,DND
EVT-1781550595269-329,RISK-001,user-8718,2026-06-09T08:31:55.269Z,1,trading_engine,email,DELIVERED
EVT-1781550595269-330,TXNX-003,user-8230,2026-06-08T19:09:55.269Z,2,trading_engine,push,DELIVERED
EVT-1781550595269-331,SIPX-003,user-5108,2026-05-24T19:09:55.269Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595269-332,RISK-005,user-1284,2026-06-13T08:19:55.269Z,3,trading_engine,whatsapp,DND
EVT-1781550595269-333,RISK-001,user-2567,2026-06-01T09:38:55.269Z,1,trading_engine,in_app,CAPPED
EVT-1781550595269-334,TXNX-003,user-760,2026-06-10T10:57:55.269Z,2,trading_engine,email,FAILED
EVT-1781550595269-335,TXNX-004,user-7361,2026-05-20T10:44:55.269Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595269-336,TXNX-005,user-6587,2026-05-27T08:29:55.269Z,2,trading_engine,in_app,CAPPED
EVT-1781550595269-337,SIPX-002,user-8261,2026-06-11T09:49:55.269Z,3,trading_engine,push,FAILED
EVT-1781550595269-338,MKTX-004,user-1439,2026-05-26T11:45:55.269Z,3,trading_engine,whatsapp,FAILED
EVT-1781550595269-339,TXNX-003,user-9386,2026-05-20T11:59:55.269Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595269-340,RISK-003,user-5000,2026-06-01T19:09:55.269Z,1,trading_engine,email,CAPPED
EVT-1781550595269-341,SIPX-003,user-441,2026-05-28T19:09:55.269Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595269-342,TXNX-005,user-1277,2026-05-25T19:09:55.269Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595269-343,TXNX-002,user-3941,2026-05-19T11:41:55.269Z,2,trading_engine,push,DELIVERED
EVT-1781550595269-344,TXNX-004,user-729,2026-06-08T19:09:55.269Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595269-345,TXNX-001,user-6466,2026-05-26T11:31:55.269Z,2,trading_engine,sms,DND
EVT-1781550595269-346,SIPX-005,user-1026,2026-06-03T10:44:55.269Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595269-347,REGX-003,user-76,2026-06-09T11:18:55.269Z,3,trading_engine,whatsapp,FAILED
EVT-1781550595269-348,RISK-003,user-9797,2026-06-13T13:41:55.269Z,1,trading_engine,sms,CAPPED
EVT-1781550595269-349,TXNX-001,user-2255,2026-05-26T12:51:55.269Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595269-350,RISK-004,user-2783,2026-05-24T13:25:55.269Z,3,trading_engine,push,DND
EVT-1781550595269-351,RISK-005,user-5976,2026-05-30T19:09:55.269Z,3,trading_engine,sms,DELIVERED
EVT-1781550595269-352,RISK-001,user-9456,2026-05-31T10:29:55.269Z,1,trading_engine,push,DELIVERED
EVT-1781550595269-353,REGX-005,user-3955,2026-06-08T19:09:55.269Z,3,trading_engine,whatsapp,DND
EVT-1781550595269-354,SIPX-003,user-9917,2026-05-28T08:30:55.269Z,3,trading_engine,push,DELIVERED
EVT-1781550595269-355,TXNX-004,user-5326,2026-05-29T10:05:55.269Z,2,trading_engine,whatsapp,CAPPED
EVT-1781550595269-356,RISK-005,user-68,2026-05-21T19:09:55.269Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595269-357,REGX-004,user-1783,2026-05-31T12:45:55.269Z,3,trading_engine,email,DELIVERED
EVT-1781550595269-358,TXNX-005,user-1104,2026-05-24T12:22:55.269Z,2,trading_engine,sms,DELIVERED
EVT-1781550595269-359,MKTX-002,user-3660,2026-05-26T10:04:55.269Z,3,trading_engine,email,DELIVERED
EVT-1781550595269-360,TXNX-004,user-8162,2026-05-29T08:37:55.269Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595269-361,TXNX-002,user-688,2026-06-10T19:09:55.269Z,2,trading_engine,whatsapp,DND
EVT-1781550595269-362,RISK-002,user-7010,2026-05-23T12:01:55.269Z,1,trading_engine,email,FAILED
EVT-1781550595270-363,TXNX-003,user-7195,2026-05-28T09:34:55.270Z,2,trading_engine,whatsapp,DND
EVT-1781550595270-364,SIPX-001,user-9018,2026-05-28T08:55:55.270Z,3,trading_engine,push,DELIVERED
EVT-1781550595270-365,RISK-005,user-5858,2026-05-21T13:25:55.270Z,3,trading_engine,push,FAILED
EVT-1781550595270-366,REGX-001,user-3320,2026-06-11T08:51:55.270Z,3,trading_engine,sms,DELIVERED
EVT-1781550595270-367,TXNX-003,user-6593,2026-06-01T11:53:55.270Z,2,trading_engine,email,CAPPED
EVT-1781550595270-368,REGX-002,user-5095,2026-05-30T08:29:55.270Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595270-369,TXNX-002,user-781,2026-05-28T12:17:55.270Z,2,trading_engine,email,DELIVERED
EVT-1781550595270-370,TXNX-001,user-8410,2026-05-21T10:57:55.270Z,2,trading_engine,push,FAILED
EVT-1781550595270-371,MKTX-002,user-473,2026-05-29T09:18:55.270Z,3,trading_engine,email,FAILED
EVT-1781550595270-372,REGX-002,user-6930,2026-06-14T08:34:55.270Z,3,trading_engine,in_app,FAILED
EVT-1781550595270-373,REGX-001,user-6013,2026-05-27T19:09:55.270Z,3,trading_engine,push,CAPPED
EVT-1781550595270-374,TXNX-004,user-9393,2026-05-18T10:38:55.270Z,2,trading_engine,sms,DELIVERED
EVT-1781550595270-375,TXNX-003,user-2672,2026-05-21T12:49:55.270Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595270-376,MKTX-002,user-1006,2026-05-23T19:09:55.270Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595270-377,SIPX-002,user-4228,2026-06-12T11:15:55.270Z,3,trading_engine,whatsapp,DND
EVT-1781550595270-378,TXNX-002,user-4264,2026-05-19T08:40:55.270Z,2,trading_engine,in_app,CAPPED
EVT-1781550595270-379,MKTX-005,user-8257,2026-06-05T08:05:55.270Z,3,trading_engine,push,CAPPED
EVT-1781550595270-380,TXNX-002,user-9490,2026-05-21T13:05:55.270Z,2,trading_engine,email,DELIVERED
EVT-1781550595270-381,RISK-003,user-4274,2026-06-05T08:16:55.270Z,1,trading_engine,sms,DND
EVT-1781550595270-382,SIPX-002,user-3358,2026-06-05T13:46:55.270Z,3,trading_engine,sms,DELIVERED
EVT-1781550595270-383,MKTX-005,user-5917,2026-05-24T11:35:55.270Z,3,trading_engine,sms,FAILED
EVT-1781550595270-384,RISK-001,user-8764,2026-06-15T13:22:55.270Z,1,trading_engine,push,DND
EVT-1781550595270-385,TXNX-002,user-1900,2026-06-10T13:57:55.270Z,2,trading_engine,sms,CAPPED
EVT-1781550595270-386,RISK-001,user-6127,2026-06-14T08:58:55.270Z,1,trading_engine,in_app,DELIVERED
EVT-1781550595270-387,SIPX-004,user-727,2026-05-24T12:36:55.270Z,3,trading_engine,sms,CAPPED
EVT-1781550595270-388,REGX-001,user-1341,2026-05-19T12:56:55.270Z,3,trading_engine,in_app,DND
EVT-1781550595270-389,TXNX-005,user-1575,2026-06-05T13:41:55.270Z,2,trading_engine,sms,CAPPED
EVT-1781550595270-390,TXNX-003,user-8306,2026-05-30T12:04:55.270Z,2,trading_engine,sms,DND
EVT-1781550595270-391,TXNX-003,user-5183,2026-05-31T12:52:55.270Z,2,trading_engine,sms,FAILED
EVT-1781550595270-392,MKTX-004,user-3019,2026-05-25T08:01:55.270Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595270-393,SIPX-002,user-2249,2026-06-14T19:09:55.270Z,3,trading_engine,sms,DELIVERED
EVT-1781550595270-394,TXNX-001,user-1082,2026-06-01T08:22:55.270Z,2,trading_engine,sms,DELIVERED
EVT-1781550595270-395,TXNX-003,user-4609,2026-05-23T12:27:55.270Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595270-396,MKTX-002,user-9572,2026-06-04T12:29:55.270Z,3,trading_engine,push,CAPPED
EVT-1781550595270-397,MKTX-004,user-9916,2026-06-13T11:08:55.270Z,3,trading_engine,sms,DND
EVT-1781550595270-398,SIPX-002,user-7577,2026-05-28T11:29:55.270Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595270-399,SIPX-001,user-9381,2026-06-13T13:06:55.270Z,3,trading_engine,email,FAILED
EVT-1781550595270-400,MKTX-002,user-6534,2026-06-01T09:26:55.270Z,3,trading_engine,whatsapp,DND
EVT-1781550595270-401,RISK-005,user-4487,2026-06-03T08:54:55.270Z,3,trading_engine,sms,DND
EVT-1781550595270-402,REGX-002,user-1538,2026-05-25T09:23:55.270Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595270-403,TXNX-004,user-8258,2026-05-22T11:01:55.270Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595270-404,SIPX-005,user-8252,2026-06-13T08:30:55.270Z,3,trading_engine,email,DELIVERED
EVT-1781550595270-405,TXNX-001,user-5269,2026-06-07T10:33:55.270Z,2,trading_engine,sms,DELIVERED
EVT-1781550595270-406,TXNX-002,user-5487,2026-05-27T08:41:55.270Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595270-407,RISK-002,user-3244,2026-05-21T12:49:55.270Z,1,trading_engine,whatsapp,CAPPED
EVT-1781550595270-408,REGX-003,user-6176,2026-06-09T11:35:55.270Z,3,trading_engine,email,DND
EVT-1781550595270-409,TXNX-001,user-8533,2026-05-29T09:19:55.270Z,2,trading_engine,push,DND
EVT-1781550595270-410,TXNX-001,user-9658,2026-06-03T08:49:55.270Z,2,trading_engine,push,FAILED
EVT-1781550595270-411,RISK-004,user-5118,2026-06-05T13:21:55.270Z,3,trading_engine,whatsapp,CAPPED
EVT-1781550595270-412,RISK-003,user-5890,2026-05-25T19:09:55.270Z,1,trading_engine,push,DELIVERED
EVT-1781550595270-413,SIPX-001,user-1148,2026-06-10T10:26:55.270Z,3,trading_engine,in_app,FAILED
EVT-1781550595270-414,MKTX-002,user-6674,2026-06-12T08:24:55.270Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595270-415,RISK-001,user-6388,2026-05-24T10:35:55.270Z,1,trading_engine,in_app,CAPPED
EVT-1781550595270-416,MKTX-001,user-7907,2026-06-12T08:45:55.270Z,3,trading_engine,push,DELIVERED
EVT-1781550595270-417,REGX-002,user-3667,2026-05-26T11:21:55.270Z,3,trading_engine,sms,CAPPED
EVT-1781550595270-418,TXNX-001,user-7694,2026-06-11T08:50:55.270Z,2,trading_engine,push,DELIVERED
EVT-1781550595270-419,TXNX-005,user-4027,2026-05-17T10:42:55.270Z,2,trading_engine,email,DELIVERED
EVT-1781550595270-420,MKTX-001,user-282,2026-06-12T12:58:55.270Z,3,trading_engine,email,FAILED
EVT-1781550595270-421,TXNX-001,user-6629,2026-05-22T08:29:55.270Z,2,trading_engine,sms,DELIVERED
EVT-1781550595270-422,RISK-005,user-695,2026-05-22T19:09:55.270Z,3,trading_engine,sms,DELIVERED
EVT-1781550595270-423,REGX-004,user-6364,2026-05-25T13:15:55.270Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595270-424,RISK-002,user-2471,2026-06-13T10:04:55.270Z,1,trading_engine,push,CAPPED
EVT-1781550595270-425,SIPX-004,user-5575,2026-06-06T12:28:55.270Z,3,trading_engine,push,DND
EVT-1781550595270-426,TXNX-001,user-9085,2026-06-08T12:56:55.270Z,2,trading_engine,email,DELIVERED
EVT-1781550595270-427,MKTX-004,user-7075,2026-06-07T08:41:55.270Z,3,trading_engine,sms,DELIVERED
EVT-1781550595270-428,TXNX-001,user-4251,2026-06-01T19:09:55.270Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595270-429,TXNX-005,user-3250,2026-06-04T09:26:55.270Z,2,trading_engine,sms,DND
EVT-1781550595270-430,SIPX-003,user-6841,2026-06-01T19:09:55.270Z,3,trading_engine,whatsapp,DND
EVT-1781550595270-431,TXNX-005,user-3603,2026-06-13T12:51:55.270Z,2,trading_engine,sms,DELIVERED
EVT-1781550595270-432,TXNX-003,user-6333,2026-06-15T13:17:55.270Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595270-433,TXNX-003,user-5140,2026-06-05T11:22:55.270Z,2,trading_engine,push,DELIVERED
EVT-1781550595270-434,TXNX-002,user-6579,2026-06-11T10:10:55.270Z,2,trading_engine,push,DELIVERED
EVT-1781550595270-435,SIPX-005,user-3884,2026-06-06T19:09:55.270Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595270-436,TXNX-001,user-7873,2026-05-27T11:00:55.270Z,2,trading_engine,push,DELIVERED
EVT-1781550595270-437,RISK-004,user-3201,2026-05-20T11:40:55.270Z,3,trading_engine,whatsapp,CAPPED
EVT-1781550595270-438,TXNX-003,user-790,2026-06-15T08:52:55.270Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595270-439,SIPX-004,user-370,2026-05-24T10:26:55.270Z,3,trading_engine,push,FAILED
EVT-1781550595270-440,MKTX-005,user-4891,2026-05-30T09:21:55.270Z,3,trading_engine,whatsapp,CAPPED
EVT-1781550595270-441,SIPX-002,user-2597,2026-05-19T10:05:55.270Z,3,trading_engine,whatsapp,CAPPED
EVT-1781550595270-442,SIPX-004,user-9723,2026-06-01T08:01:55.270Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595270-443,RISK-004,user-7637,2026-05-23T08:08:55.270Z,3,trading_engine,email,DELIVERED
EVT-1781550595270-444,TXNX-005,user-345,2026-06-12T09:59:55.270Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595270-445,RISK-004,user-3083,2026-05-26T19:09:55.270Z,3,trading_engine,email,FAILED
EVT-1781550595270-446,TXNX-002,user-9605,2026-06-13T09:55:55.270Z,2,trading_engine,email,FAILED
EVT-1781550595270-447,RISK-005,user-1676,2026-05-25T09:53:55.270Z,3,trading_engine,push,DELIVERED
EVT-1781550595270-448,RISK-001,user-1210,2026-06-14T08:23:55.270Z,1,trading_engine,whatsapp,DELIVERED
EVT-1781550595270-449,TXNX-005,user-3572,2026-06-11T08:38:55.270Z,2,trading_engine,whatsapp,FAILED
EVT-1781550595270-450,SIPX-005,user-2175,2026-06-14T19:09:55.270Z,3,trading_engine,sms,DELIVERED
EVT-1781550595270-451,SIPX-003,user-8475,2026-06-12T13:13:55.270Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595270-452,REGX-005,user-7585,2026-05-30T13:08:55.270Z,3,trading_engine,in_app,CAPPED
EVT-1781550595270-453,SIPX-002,user-1501,2026-06-01T09:00:55.270Z,3,trading_engine,sms,DND
EVT-1781550595270-454,TXNX-004,user-6031,2026-05-29T10:10:55.270Z,2,trading_engine,email,DELIVERED
EVT-1781550595270-455,MKTX-001,user-102,2026-05-17T09:50:55.270Z,3,trading_engine,email,DELIVERED
EVT-1781550595270-456,RISK-002,user-982,2026-05-18T12:14:55.270Z,1,trading_engine,push,DELIVERED
EVT-1781550595270-457,TXNX-002,user-1406,2026-06-13T12:58:55.270Z,2,trading_engine,email,DELIVERED
EVT-1781550595270-458,TXNX-001,user-9938,2026-05-29T13:59:55.270Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595270-459,REGX-004,user-6427,2026-06-04T13:53:55.270Z,3,trading_engine,whatsapp,CAPPED
EVT-1781550595270-460,MKTX-002,user-7984,2026-06-05T13:24:55.270Z,3,trading_engine,push,DND
EVT-1781550595270-461,TXNX-001,user-377,2026-05-17T12:07:55.270Z,2,trading_engine,sms,FAILED
EVT-1781550595270-462,RISK-005,user-9652,2026-05-23T12:42:55.270Z,3,trading_engine,whatsapp,DELIVERED
